"A_gene_name"	"B_gene_name"	"from"	"to"	"neighborhood"	"neighborhood_transferred"	"fusion"	"cooccurence"	"homology"	"coexpression"	"coexpression_transferred"	"experiments"	"experiments_transferred"	"database"	"database_transferred"	"textmining"	"textmining_transferred"	"combined_score"	"pval_PPI_enrich"	"pubmed_ids"
"msn"	"hh"	"7227.FBpp0072830"	"7227.FBpp0099945"	0	0	0	0	0	0	0	0	0	0	0	353	0	353	0	"PMID:9806911, PMID:9729606, PMID:9655803, PMID:9463351, PMID:9379136, PMID:9310337, PMID:9310319, PMID:9171367, PMID:9106663, PMID:9007235, PMID:8787746, PMID:8620839, PMID:8575333, PMID:8001822, PMID:7867505, PMID:7867491, PMID:7821215, PMID:7758948, PMID:7588069, PMID:7549481, PMID:24721475, PMID:24586968, PMID:24384389, PMID:24204884, PMID:24058853, PMID:23049351, PMID:22952997, PMID:22911822, PMID:22491411, PMID:22479597, PMID:22242003, 
    PMID:22135350, PMID:22027435, PMID:21909240, PMID:21671783, PMID:20959618, PMID:20335506, PMID:20190581, PMID:20190580, PMID:20190579, PMID:20190578, PMID:20190576, PMID:20190575, PMID:20190574, PMID:20190573, PMID:20190572, PMID:19997509, PMID:19956733, PMID:19887680, PMID:19878565, PMID:19737745, PMID:19286674, PMID:19273610, PMID:19153254, PMID:19064711, PMID:18842815, PMID:18700817, PMID:18483217, PMID:18430930, PMID:18392879, PMID:18248226, 
    PMID:18245372, PMID:18245325, PMID:18216218, PMID:17996054, PMID:17717053, PMID:17603107, PMID:17395647, PMID:17259302, PMID:17110583, PMID:16933974, PMID:16446711, PMID:16344554, PMID:16207758, PMID:15968584, PMID:15659483, PMID:15455050, PMID:15294864, PMID:15269168, PMID:15225411, PMID:12915476, PMID:12843251, PMID:12403705, PMID:12015280, PMID:11713230, PMID:11603502, PMID:11566859, PMID:11566855, PMID:11481486, PMID:11262226, PMID:10556069, 
    PMID:10529434, PMID:10465785, PMID:10409498, PMID:10357935"
"rasp"	"hh"	"7227.FBpp0072893"	"7227.FBpp0099945"	0	0	0	0	0	0	0	0	0	0	499	710	115	860	0	"PMID:8664424, PMID:7632866, PMID:7628698, PMID:24788460, PMID:24608521, PMID:24531791, PMID:23118222, PMID:23055936, PMID:23037587, PMID:22677548, PMID:22509132, PMID:22432040, PMID:21747935, PMID:21690386, PMID:21460611, PMID:21327084, PMID:21317452, PMID:21192841, PMID:20585641, PMID:20530542, PMID:20066075, PMID:19787036, PMID:19564910, PMID:19244520, PMID:19132091, PMID:19040769, PMID:18794343, PMID:18596977, PMID:18573871, PMID:18524957, 
    PMID:18443287, PMID:18388326, PMID:18340337, PMID:18245841, PMID:18239057, PMID:18050469, PMID:17928586, PMID:17925578, PMID:17675553, PMID:17484784, PMID:17440500, PMID:17237799, PMID:17182898, PMID:17108000, PMID:16873581, PMID:16611729, PMID:16582420, PMID:16403910, PMID:16396912, PMID:16396909, PMID:16339763, PMID:16282375, PMID:16258256, PMID:16197551, PMID:15917647, PMID:15855276, PMID:15788707, PMID:15166250, PMID:15102702, PMID:15075292, 
    PMID:14730009, PMID:14729575, PMID:14630941, PMID:14602684, PMID:14597665, PMID:14530294, PMID:12914675, PMID:12835386, PMID:12832542, PMID:12672657, PMID:12421709, PMID:12356906, PMID:12208857, PMID:12118067, PMID:11861468, PMID:11821428, PMID:11748147, PMID:11731473, PMID:11509241, PMID:11486055, PMID:11174844, PMID:10950158, PMID:10194420"
"fu"	"hh"	"7227.FBpp0074373"	"7227.FBpp0099945"	0	0	0	0	0	0	0	993	0	0	0	652	0	997	0	"PMID:9878057, PMID:9874371, PMID:9742154, PMID:9601642, PMID:9244298, PMID:9093856, PMID:8633045, PMID:24768000, PMID:24391661, PMID:24069566, PMID:23385085, PMID:23085394, PMID:22802725, PMID:22456124, PMID:22384402, PMID:22306085, PMID:21754989, PMID:21664578, PMID:21145463, PMID:20150280, PMID:20081354, PMID:19906854, PMID:19878745, PMID:18956339, PMID:18689831, PMID:18497536, PMID:18392879, PMID:18340337, PMID:17932463, PMID:17925578, 
    PMID:17658259, PMID:17284519, PMID:17246658, PMID:17182028, PMID:17054904, PMID:16908539, PMID:16783001, PMID:16775001, PMID:16651542, PMID:16423832, PMID:16413525, PMID:16293631, PMID:16145667, PMID:16055717, PMID:15726444, PMID:15547730, PMID:15461968, PMID:15198976, PMID:15104233, PMID:15063184, PMID:14602676, PMID:14597574, PMID:12748389, PMID:12590131, PMID:12490551, PMID:12486161, PMID:12231619, PMID:11934882, PMID:11914126, PMID:11476581, 
    PMID:11454764, PMID:11252182, PMID:11112325, PMID:10983993, PMID:10976059, PMID:10825151, PMID:10477300, PMID:10375526, PMID:10101121, PMID:10072378"
"dlp"	"hh"	"7227.FBpp0075431"	"7227.FBpp0099945"	0	0	0	0	0	0	0	0	0	0	312	943	85	961	0	"PMID:25001599, PMID:24778932, PMID:24490109, PMID:24278035, PMID:24244720, PMID:24198381, PMID:24171105, PMID:24143114, PMID:24121526, PMID:24068944, PMID:24058767, PMID:24046358, PMID:23878270, PMID:23365253, PMID:23313126, PMID:23154411, PMID:23019015, PMID:22951645, PMID:22872085, PMID:22815649, PMID:22474285, PMID:22472650, PMID:22383891, PMID:22351761, PMID:22331866, PMID:22205677, PMID:22203956, PMID:22039350, PMID:21892940, PMID:21828006, 
    PMID:21814489, PMID:21778405, PMID:21690386, PMID:21572042, PMID:21483667, PMID:21483663, PMID:21406970, PMID:21266715, PMID:21192841, PMID:21078848, PMID:20885789, PMID:20861306, PMID:20664066, PMID:20501592, PMID:20376344, PMID:20231458, PMID:20083849, PMID:20066107, PMID:20066104, PMID:20066091, PMID:20066078, PMID:19956802, PMID:19948496, PMID:19855014, PMID:19809090, PMID:19801637, PMID:19793889, PMID:19732411, PMID:19574454, PMID:19571145, 
    PMID:19287388, PMID:19176481, PMID:19139721, PMID:19132091, PMID:19077544, PMID:19047407, PMID:19040769, PMID:18820480, PMID:18820479, PMID:18794343, PMID:18791638, PMID:18787559, PMID:18787398, PMID:18621676, PMID:18603427, PMID:18505598, PMID:18477454, PMID:18417614, PMID:18334026, PMID:18256192, PMID:18198278, PMID:18165227, PMID:18050469, PMID:17937502, PMID:17903264, PMID:17609110, PMID:17515480, PMID:17484784, PMID:17322405, PMID:17182898, 
    PMID:17166918, PMID:17077139, PMID:17076889, PMID:17050628, PMID:17020882, PMID:16937008, PMID:16914498, PMID:16873581, PMID:16396912, PMID:16396909, PMID:16354714, PMID:16291792, PMID:16079280, PMID:15834692, PMID:15834138, PMID:15647319, PMID:15647318, PMID:15601817, PMID:15563523, PMID:15459166, PMID:15148297, PMID:15102702, PMID:14998928, PMID:14757636, PMID:14729575, PMID:14660542, PMID:14645127, PMID:14602684, PMID:14592839, PMID:12853478, 
    PMID:12663920, PMID:12620978, PMID:12068947, PMID:12058048, PMID:12000788, PMID:11092814, PMID:10931855"
"disp"	"hh"	"7227.FBpp0078314"	"7227.FBpp0099945"	0	0	0	0	0	0	74	0	0	0	448	826	89	908	0	"PMID:25001599, PMID:24465223, PMID:24416618, PMID:24223259, PMID:24143114, PMID:24121526, PMID:24068944, PMID:24058823, PMID:23942320, PMID:23831757, PMID:23547970, PMID:23383134, PMID:23365253, PMID:23119149, PMID:23055936, PMID:22689790, PMID:22677548, PMID:22619564, PMID:22509132, PMID:22474285, PMID:22432040, PMID:22383895, PMID:22174676, PMID:22114143, PMID:22069471, PMID:21912524, PMID:21878656, PMID:21857800, PMID:21789137, PMID:21778405, 
    PMID:21747935, PMID:21690386, PMID:21572042, PMID:21368190, PMID:21192841, PMID:20736483, PMID:20635334, PMID:20530542, PMID:20501978, PMID:20067597, PMID:20048000, PMID:19956802, PMID:19948063, PMID:19906846, PMID:19801637, PMID:19789708, PMID:19787036, PMID:19564910, PMID:19339602, PMID:19139721, PMID:19132091, PMID:19071955, PMID:19040769, PMID:18794898, PMID:18794343, PMID:18787559, PMID:18621990, PMID:18583362, PMID:18524957, PMID:18334026, 
    PMID:18284698, PMID:18273011, PMID:18245841, PMID:18239057, PMID:18219274, PMID:18198278, PMID:18050469, PMID:17928586, PMID:17925578, PMID:17925577, PMID:17720693, PMID:17484784, PMID:17409068, PMID:17274816, PMID:17182898, PMID:17108000, PMID:17076889, PMID:17062662, PMID:17028112, PMID:16943241, PMID:16914743, PMID:16891419, PMID:16873581, PMID:16785323, PMID:16611729, PMID:16452094, PMID:16396912, PMID:16396909, PMID:16258256, PMID:16197551, 
    PMID:16155214, PMID:16122351, PMID:16055717, PMID:16055716, PMID:16020517, PMID:15916718, PMID:15755804, PMID:15661904, PMID:15660164, PMID:15645143, PMID:15601817, PMID:15576405, PMID:15563523, PMID:15292211, PMID:15269168, PMID:15225411, PMID:15198976, PMID:15166250, PMID:15163793, PMID:15110707, PMID:15105374, PMID:15102702, PMID:15075292, PMID:15056609, PMID:14729575, PMID:14630941, PMID:14602684, PMID:14597665, PMID:14530294, PMID:12719383, 
    PMID:12668593, PMID:12586063, PMID:12584240, PMID:12504836, PMID:12421714, PMID:12372301, PMID:12208857, PMID:12082161, PMID:12062063, PMID:12050111, PMID:12000788, PMID:11959821, PMID:11902676, PMID:11861468, PMID:11748147, PMID:11731473, PMID:11517192, PMID:11493554, PMID:11181516, PMID:11118005, PMID:11092814, PMID:10921907, PMID:10619433"
"ihog"	"hh"	"7227.FBpp0078993"	"7227.FBpp0099945"	0	0	0	0	0	0	0	993	300	0	448	961	67	999	0	"PMID:25001599, PMID:24925320, PMID:24778932, PMID:24385484, PMID:24302888, PMID:24244405, PMID:24143114, PMID:24121526, PMID:24068944, PMID:23690177, PMID:23667323, PMID:23547970, PMID:23453925, PMID:23276604, PMID:23154411, PMID:23074268, PMID:22689790, PMID:22474285, PMID:22326621, PMID:22253573, PMID:21828006, PMID:21778405, PMID:21747935, PMID:21695114, PMID:21690386, PMID:21664577, PMID:21572042, PMID:21192841, PMID:21183473, PMID:21098113, 
    PMID:21044292, PMID:20930213, PMID:20876583, PMID:20536384, PMID:20530542, PMID:20519495, PMID:20504762, PMID:20501592, PMID:20231458, PMID:20066107, PMID:20066087, PMID:20048000, PMID:19840373, PMID:19684109, PMID:19564910, PMID:19561611, PMID:19470755, PMID:19369399, PMID:19287388, PMID:19107131, PMID:19040769, PMID:18794898, PMID:18794343, PMID:18379584, PMID:18359766, PMID:18334026, PMID:18245841, PMID:18239057, PMID:17928586, PMID:17726382, 
    PMID:17284519, PMID:17182898, PMID:17158104, PMID:17088529, PMID:17077139, PMID:17062662, PMID:16630821, PMID:16339192"
"Pka-C1"	"hh"	"7227.FBpp0079448"	"7227.FBpp0099945"	0	0	0	0	0	0	0	933	0	0	0	713	0	980	0	"PMID:9990853, PMID:9735356, PMID:9729606, PMID:9729484, PMID:9694625, PMID:9689127, PMID:9649421, PMID:9636072, PMID:9582277, PMID:9502723, PMID:9482888, PMID:9435289, PMID:9435278, PMID:9425131, PMID:9389656, PMID:9383063, PMID:9367445, PMID:9342058, PMID:9334242, PMID:9314535, PMID:9310318, PMID:9303540, PMID:9284050, PMID:9280061, PMID:9272955, PMID:9236238, PMID:9216992, PMID:9178009, PMID:9122207, PMID:9118802, PMID:9102309, 
    PMID:9093856, PMID:9056781, PMID:9053304, PMID:9006081, PMID:9006079, PMID:9006069, PMID:8918894, PMID:8898240, PMID:8794865, PMID:8787761, PMID:8787757, PMID:8769644, PMID:8682290, PMID:8681796, PMID:8601490, PMID:8598293, PMID:8595881, PMID:8582266, PMID:8575324, PMID:8575321, PMID:8575316, PMID:7929622, PMID:7854456, PMID:7854454, PMID:7671795, PMID:7671794, PMID:7651429, PMID:7607079, PMID:7601348, PMID:7588077, PMID:7555710, PMID:24985345, 
    PMID:24879419, PMID:24814146, PMID:24643294, PMID:24278035, PMID:24244509, PMID:24086161, PMID:24058767, PMID:23359644, PMID:23239992, PMID:22782722, PMID:22583698, PMID:22253573, PMID:22133695, PMID:22096079, PMID:22001871, PMID:21921029, PMID:21368195, PMID:21209076, PMID:21203590, PMID:21179535, PMID:20711444, PMID:20388915, PMID:20048000, PMID:20018846, PMID:19996099, PMID:19948480, PMID:19805477, PMID:19365551, PMID:19262750, PMID:19223390, 
    PMID:19196835, PMID:18820483, PMID:18787072, PMID:18689831, PMID:18625727, PMID:18524906, PMID:18379584, PMID:18200053, PMID:17671093, PMID:17344476, PMID:17272757, PMID:16880744, PMID:16705181, PMID:16651542, PMID:16465204, PMID:16456091, PMID:16455799, PMID:16449652, PMID:16424016, PMID:16407556, PMID:16373601, PMID:16371600, PMID:16371461, PMID:16293631, PMID:16291786, PMID:16236808, PMID:16207753, PMID:15598741, PMID:15238528, PMID:15163302, 
    PMID:14993189, PMID:12954721, PMID:12756186, PMID:12505987, PMID:12435627, PMID:12421709, PMID:12417673, PMID:12231629, PMID:12231619, PMID:12082161, PMID:12077193, PMID:12070099, PMID:12015280, PMID:12004056, PMID:11914126, PMID:11879545, PMID:11526072, PMID:11493567, PMID:11438678, PMID:11287463, PMID:11278269, PMID:11171343, PMID:11152632, PMID:11115766, PMID:11094082, PMID:11092806, PMID:11074003, PMID:10976042, PMID:10976041, PMID:10893185, 
    PMID:10862750, PMID:10781603, PMID:10769240, PMID:10574978, PMID:10572054, PMID:10557210, PMID:10529426, PMID:10516314, PMID:10477300, PMID:10409506, PMID:10375510, PMID:10225994, PMID:10224260, PMID:10075717"
"Sos"	"hh"	"7227.FBpp0080118"	"7227.FBpp0099945"	0	0	0	0	0	0	0	0	0	0	0	166	0	165	0	"PMID:9716539, PMID:9654009, PMID:9427752, PMID:9102309, PMID:8846898, PMID:8722784, PMID:24977024, PMID:23934094, PMID:23239957, PMID:23209942, PMID:23105012, PMID:22827778, PMID:22132213, PMID:21122222, PMID:20233856, PMID:19903090, PMID:19884307, PMID:19855013, PMID:19390062, PMID:19355788, PMID:18776931, PMID:18636085, PMID:18505882, PMID:18216218, PMID:17308043, PMID:16600911, PMID:16399795, PMID:16373601, PMID:16371600, PMID:15128656, 
    PMID:14623820, PMID:11438678, PMID:10215623"
"Su(fu)"	"hh"	"7227.FBpp0082134"	"7227.FBpp0099945"	0	0	0	0	0	0	0	0	95	0	0	945	132	953	0	"PMID:9874371, PMID:9649421, PMID:9636069, PMID:9601642, PMID:9303540, PMID:9093856, PMID:8846897, PMID:7498739, PMID:25009998, PMID:24961797, PMID:24931005, PMID:24925320, PMID:24904820, PMID:24821540, PMID:24752236, PMID:24740159, PMID:24705267, PMID:24688313, PMID:24625679, PMID:24603360, PMID:24598114, PMID:24550577, PMID:24548465, PMID:24533105, PMID:24418624, PMID:24415953, PMID:24413177, PMID:24406336, PMID:24393163, PMID:24391661, 
    PMID:24339784, PMID:24311597, PMID:24278699, PMID:24217340, PMID:24212808, PMID:24204797, PMID:24202452, PMID:24143114, PMID:24076664, PMID:24073291, PMID:24070327, PMID:23995793, PMID:23995436, PMID:23951062, PMID:23831757, PMID:23547970, PMID:23303278, PMID:23300604, PMID:23284750, PMID:23216924, PMID:23209942, PMID:23166838, PMID:23074268, PMID:23071148, PMID:22986504, PMID:22930757, PMID:22919680, PMID:22901214, PMID:22864913, PMID:22849868, 
    PMID:22827778, PMID:22792366, PMID:22689656, PMID:22479597, PMID:22474285, PMID:22456124, PMID:22363258, PMID:22295244, PMID:22235375, PMID:22228099, PMID:22174565, PMID:22114140, PMID:22051878, PMID:21978399, PMID:21931660, PMID:21931618, PMID:21878643, PMID:21789137, PMID:21775419, PMID:21754989, PMID:21730325, PMID:21718590, PMID:21698280, PMID:21674124, PMID:21664578, PMID:21611088, PMID:21565978, PMID:21559470, PMID:21533246, PMID:21474452, 
    PMID:21451052, PMID:21306995, PMID:21289193, PMID:21270459, PMID:21253570, PMID:21209912, PMID:21209331, PMID:21192841, PMID:21188169, PMID:21179535, PMID:21123452, PMID:20956384, PMID:20865152, PMID:20711444, PMID:20661280, PMID:20643644, PMID:20621955, PMID:20581434, PMID:20530699, PMID:20530542, PMID:20463034, PMID:20453550, PMID:20439455, PMID:20433698, PMID:20386868, PMID:20385776, PMID:20360384, PMID:20354137, PMID:20154143, PMID:20083481, 
    PMID:20081367, PMID:20081366, PMID:20081354, PMID:20068110, PMID:20067614, PMID:20066087, PMID:20018728, PMID:19996169, PMID:19956802, PMID:19956604, PMID:19943941, PMID:19933103, PMID:19829694, PMID:19809516, PMID:19789708, PMID:19787036, PMID:19718259, PMID:19717563, PMID:19700616, PMID:19684112, PMID:19684109, PMID:19666565, PMID:19666503, PMID:19629560, PMID:19622347, PMID:19608643, PMID:19575820, PMID:19564910, PMID:19549984, PMID:19439065, 
    PMID:19390062, PMID:19368795, PMID:19321799, PMID:19286674, PMID:19285058, PMID:19237605, PMID:19223390, PMID:19139721, PMID:19103752, PMID:19084012, PMID:19077462, PMID:19076778, PMID:19071955, PMID:19055941, PMID:19040769, PMID:19036983, PMID:19032739, PMID:19004860, PMID:18956339, PMID:18827223, PMID:18820483, PMID:18815277, PMID:18794343, PMID:18787398, PMID:18756266, PMID:18708585, PMID:18689831, PMID:18625727, PMID:18621990, PMID:18583362, 
    PMID:18559511, PMID:18524957, PMID:18497536, PMID:18493062, PMID:18489752, PMID:18392879, PMID:18379584, PMID:18378682, PMID:18334026, PMID:18284698, PMID:18281528, PMID:18258927, PMID:18245841, PMID:18231642, PMID:18222968, PMID:18063705, PMID:18050469, PMID:17928586, PMID:17925578, PMID:17912034, PMID:17881487, PMID:17875208, PMID:17848995, PMID:17726373, PMID:17671418, PMID:17671093, PMID:17660199, PMID:17609501, PMID:17568183, PMID:17553904, 
    PMID:17483466, PMID:17461467, PMID:17431408, PMID:17397257, PMID:17344476, PMID:17332280, PMID:17312394, PMID:17284519, PMID:17237799, PMID:17182898, PMID:17102630, PMID:17076889, PMID:17075024, PMID:17062662, PMID:17021045, PMID:16951180, PMID:16943197, PMID:16908539, PMID:16891419, PMID:16885213, PMID:16880744, PMID:16867986, PMID:16855389, PMID:16849540, PMID:16818613, PMID:16740475, PMID:16705181, PMID:16702471, PMID:16651542, PMID:16618744, 
    PMID:16595130, PMID:16553965, PMID:16507112, PMID:16505900, PMID:16489008, PMID:16481469, PMID:16459298, PMID:16459297, PMID:16449652, PMID:16436637, PMID:16424016, PMID:16413525, PMID:16339192, PMID:16322228, PMID:16316410, PMID:16275743, PMID:16258256, PMID:16254602, PMID:16197551, PMID:16155214, PMID:16121254, PMID:16061793, PMID:16055717, PMID:16055716, PMID:15987436, PMID:15917668, PMID:15857918, PMID:15750186, PMID:15675968, PMID:15647323, 
    PMID:15598741, PMID:15576404, PMID:15545630, PMID:15542847, PMID:15520185, PMID:15482598, PMID:15461968, PMID:15367681, PMID:15336651, PMID:15268766, PMID:15256053, PMID:15223840, PMID:15215207, PMID:15198976, PMID:15128656, PMID:15115751, PMID:15105374, PMID:15063184, PMID:14764898, PMID:14645371, PMID:14613000, PMID:14597665, PMID:14597576, PMID:12897799, PMID:12874118, PMID:12795421, PMID:12672657, PMID:12668593, PMID:12507884, PMID:12455638, 
    PMID:12437768, PMID:12426310, PMID:12231629, PMID:12231619, PMID:12163413, PMID:12138125, PMID:12070099, PMID:11960000, PMID:11934882, PMID:11914126, PMID:11912487, PMID:11839821, PMID:11731473, PMID:11684670, PMID:11667962, PMID:11526072, PMID:11495917, PMID:11481486, PMID:11477086, PMID:11476581, PMID:11257109, PMID:11252182, PMID:11171398, PMID:11112325, PMID:11090136, PMID:11074003, PMID:10976059, PMID:10952898, PMID:10862750, PMID:10825151, 
    PMID:10769240, PMID:10761849, PMID:10725363, PMID:10725236, PMID:10704398, PMID:10617572, PMID:10564661, PMID:10557210, PMID:10531011, PMID:10529426, PMID:10477300, PMID:10457013, PMID:10433824, PMID:10409506, PMID:10077605, PMID:10075717, PMID:10072378"
"Bin1"	"hh"	"7227.FBpp0082731"	"7227.FBpp0099945"	0	0	0	0	0	0	0	0	0	0	0	399	0	398	0	"PMID:24143114, PMID:22474285, PMID:21698280, PMID:21289193, PMID:21209912, PMID:21192841, PMID:20711444, PMID:20463034, PMID:20360384, PMID:20083481, PMID:20081367, PMID:19684112, PMID:19684109, PMID:19223390, PMID:18827223, PMID:18497536, PMID:17726373, PMID:17312394, PMID:17305433, PMID:17062662, PMID:12897799, PMID:12668593, PMID:11493547"
"dco"	"hh"	"7227.FBpp0085104"	"7227.FBpp0099945"	0	0	0	0	0	0	0	0	0	0	0	317	0	317	0	"PMID:24931005, PMID:24904820, PMID:24643294, PMID:24594309, PMID:23778311, PMID:23175847, PMID:23076869, PMID:22879814, PMID:22826439, PMID:22391484, PMID:22095083, PMID:21931660, PMID:21483667, PMID:21317452, PMID:21179535, PMID:20930545, PMID:20439427, PMID:20041201, PMID:19575820, PMID:19364825, PMID:19091770, PMID:18957703, PMID:18953410, PMID:18636085, PMID:18625727, PMID:18408747, PMID:18077345, PMID:17568183, PMID:17102630, PMID:16705181, 
    PMID:16513654, PMID:16481469, PMID:16326393, PMID:16258275, PMID:15121840, PMID:14633602, PMID:12421711, PMID:11955435"
"Gprk2"	"hh"	"7227.FBpp0085149"	"7227.FBpp0099945"	0	0	0	0	0	0	0	0	0	0	0	393	0	392	0	"PMID:9217001, PMID:25009998, PMID:24143114, PMID:22253574, PMID:22253573, PMID:22096079, PMID:22095083, PMID:21437272, PMID:21192841, PMID:20844016, PMID:20530542, PMID:19850026, PMID:19366682, PMID:18836311, PMID:18815277, PMID:18379584, PMID:17483466, PMID:11688569"
"cos"	"hh"	"7227.FBpp0088087"	"7227.FBpp0099945"	0	0	0	0	0	0	0	0	0	0	0	859	0	859	0	"PMID:9874371, PMID:9865711, PMID:9654019, PMID:9654017, PMID:9649421, PMID:9601642, PMID:9425131, PMID:9382827, PMID:9244298, PMID:9244297, PMID:9118802, PMID:9102309, PMID:9093856, PMID:9006069, PMID:8861096, PMID:8846897, PMID:8787761, PMID:8688559, PMID:8681806, PMID:8674417, PMID:8633045, PMID:8049467, PMID:7768195, PMID:7588079, PMID:7588077, PMID:7498739, PMID:24985345, PMID:24821540, PMID:24810746, PMID:24768000, PMID:24625679, 
    PMID:24533105, PMID:24418624, PMID:24391661, PMID:24244405, PMID:23995793, PMID:23835807, PMID:23385085, PMID:23303278, PMID:23166838, PMID:23149744, PMID:23085394, PMID:23074268, PMID:23037587, PMID:22537496, PMID:22474285, PMID:22432040, PMID:22357618, PMID:22306085, PMID:22281744, PMID:22253573, PMID:22114140, PMID:21978399, PMID:21931660, PMID:21868604, PMID:21789137, PMID:21730325, PMID:21664578, PMID:21611088, PMID:21610030, PMID:21253570, 
    PMID:21209912, PMID:21209331, PMID:21179535, PMID:21098717, PMID:20876583, PMID:20850429, PMID:2081453, PMID:20661280, PMID:20643644, PMID:20635334, PMID:20581434, PMID:20463034, PMID:20435030, PMID:20386868, PMID:20385776, PMID:20360384, PMID:20081367, PMID:20081354, PMID:19996169, PMID:19955409, PMID:19809516, PMID:19787036, PMID:19717563, PMID:19622347, PMID:19564910, PMID:19286674, PMID:19103752, PMID:19088085, PMID:18987629, PMID:18956339, 
    PMID:18820483, PMID:18756266, PMID:18691888, PMID:18689831, PMID:18625727, PMID:18493062, PMID:18489752, PMID:18392879, PMID:18334026, PMID:18245841, PMID:18203291, PMID:18050469, PMID:17925578, PMID:17923695, PMID:17881487, PMID:17671418, PMID:17671093, PMID:17658259, PMID:17483466, PMID:17431408, PMID:17409113, PMID:17284519, PMID:17102630, PMID:17079268, PMID:17076889, PMID:17062662, PMID:17035233, PMID:16943197, PMID:16908539, PMID:16867986, 
    PMID:16818613, PMID:16735478, PMID:16651542, PMID:16459297, PMID:16449652, PMID:16423832, PMID:16396912, PMID:16396909, PMID:16371587, PMID:16293631, PMID:16275743, PMID:16207758, PMID:16197551, PMID:16155214, PMID:16142377, PMID:16055717, PMID:16055716, PMID:15930098, PMID:15750186, PMID:15691767, PMID:15675968, PMID:15647323, PMID:15598741, PMID:15547730, PMID:15547729, PMID:15545630, PMID:15542847, PMID:15461968, PMID:15367681, PMID:15268766, 
    PMID:15238528, PMID:15175250, PMID:15123884, PMID:15104233, PMID:15063184, PMID:14811898, PMID:14764898, PMID:14756341, PMID:14645371, PMID:14613000, PMID:14597665, PMID:14597576, PMID:12874133, PMID:12874118, PMID:12783860, PMID:12672657, PMID:12668593, PMID:12538526, PMID:12455638, PMID:12437768, PMID:12435629, PMID:12426310, PMID:12403709, PMID:12163413, PMID:12138125, PMID:11960000, PMID:11914126, PMID:11839821, PMID:11748147, PMID:11717126, 
    PMID:11667962, PMID:11526072, PMID:11495917, PMID:11476581, PMID:11454764, PMID:11257109, PMID:11171398, PMID:11090136, PMID:11076770, PMID:11074003, PMID:10976042, PMID:10952898, PMID:10862750, PMID:10825151, PMID:10771469, PMID:10769240, PMID:10704398, PMID:10557210, PMID:10554356, PMID:10531011, PMID:10529426, PMID:10477300, PMID:10457013, PMID:10409506, PMID:10101121, PMID:10077605"
