Gene,p,padj,loglik_full,loglik_red,df_full,df_red,mean,converge_impulse,converge_const,converge_sigmoid,impulseTOsigmoid_p,impulseTOsigmoid_padj,sigmoidTOconst_p,sigmoidTOconst_padj,isTransient,isMonotonous,allZero
FBgn0031289,0.577035727,0.999775474,-29.08181601,-30.98697567,9,4,0.371227247,0,0,0,0.201143516,0.949736616,0.895780519,0.999999999,FALSE,FALSE,FALSE
FBgn0031292,0.645382233,0.999775474,-82.43266742,-84.11033139,9,4,12.44991673,0,0,0,0.188744912,0.949736616,0.999217905,0.999999999,FALSE,FALSE,FALSE
FBgn0031294,0.46720745,0.999775474,-32.77919976,-35.07695345,9,4,0.673508231,0,0,0,0.294921021,0.949736616,0.541182945,0.999999999,FALSE,FALSE,FALSE
FBgn0031295,0.946473587,0.999775474,-3.51853561,-4.110163701,9,4,1.74E-05,0,0,0,0.76018605,0.949736616,0.888404841,0.999999999,FALSE,FALSE,FALSE
FBgn0031296,0.275926296,0.999775474,-69.57195069,-72.73411882,9,4,10.86831453,0,0,0,0.05301365,0.949736616,0.929746692,0.999999999,FALSE,FALSE,FALSE
FBgn0031298,0.433592388,0.999775474,-125.5173735,-127.9458257,9,4,233.4828673,0,0,0,0.113188717,0.949736616,0.918999758,0.999999999,FALSE,FALSE,FALSE
FBgn0031299,0.691594857,0.999775474,-93.26642108,-94.79363487,9,4,33.16495469,0,0,0,0.576292871,0.949736616,0.582397517,0.999999999,FALSE,FALSE,FALSE
FBgn0031301,0.722602999,0.999775474,-84.28133342,-85.70794195,9,4,8.804249492,0,0,0,0.306620162,0.949736616,0.921317507,0.999999999,FALSE,FALSE,FALSE
FBgn0031302,0.877610192,0.999775474,-61.76290318,-62.65698724,9,4,4.544655816,0,0,0,0.478962761,0.949736616,0.957010279,0.999999999,FALSE,FALSE,FALSE
FBgn0031304,0.913297204,0.999775474,-124.1691767,-124.918191,9,4,301.3830966,0,0,0,0.483317694,0.949736616,0.997588381,0.999999999,FALSE,FALSE,FALSE
FBgn0031305,0.790536586,0.999775474,-72.85046756,-74.05361411,9,4,9.573153209,0,0,0,0.319620128,0.949736616,0.988670659,0.999999999,FALSE,FALSE,FALSE
FBgn0031306,0.479311439,0.999775474,-36.30409718,-38.55623552,9,4,1.063433438,0,0,0,0.136282498,0.949736616,0.914869388,0.999999999,FALSE,FALSE,FALSE
FBgn0031307,0.706215424,0.999775474,-154.1660831,-155.6458799,9,4,263.9916589,0,0,0,0.251950708,0.949736616,0.977176599,0.999999999,FALSE,FALSE,FALSE
FBgn0031308,0.933944521,0.999775474,-113.4708203,-114.1256021,9,4,128.9877366,0,0,0,0.524403923,0.949736616,0.999330299,0.999999999,FALSE,FALSE,FALSE
FBgn0031309,0.821773155,0.999775474,-124.0939475,-125.1907015,9,4,199.4981825,0,0,0,0.433312399,0.949736616,0.914272974,0.999999999,FALSE,FALSE,FALSE
FBgn0031310,0.844708074,0.999775474,-153.4214449,-154.4374151,9,4,761.3534017,0,0,0,1,1,0.530627124,0.999999999,FALSE,FALSE,FALSE
FBgn0031312,0.952551485,0.999775474,-154.0696387,-154.6283414,9,4,548.0527329,0,0,0,0.68710343,0.949736616,0.946999117,0.999999999,FALSE,FALSE,FALSE
FBgn0031313,0.938524515,0.999775474,-151.1599496,-151.7922858,9,4,406.1407695,0,0,0,0.600641764,0.949736616,0.969989394,0.999999999,FALSE,FALSE,FALSE
FBgn0031314,0.119899884,0.999775474,-128.4750803,-132.8450241,9,4,286.6731108,0,0,0,0.250726151,0.949736616,0.112926345,0.999999999,FALSE,FALSE,FALSE
FBgn0031315,0.659037096,0.999775474,-127.928386,-129.5614312,9,4,238.1147057,0,0,0,0.278204348,0.949736616,0.87148756,0.999999999,FALSE,FALSE,FALSE
FBgn0031318,0.503990896,0.999775474,-142.6520434,-144.8132447,9,4,727.7581075,0,0,0,0.21113162,0.949736616,0.750162326,0.999999999,FALSE,FALSE,FALSE
FBgn0031319,0.224768614,0.999775474,-137.4104651,-140.8829278,9,4,360.3323322,0,0,0,1,1,0.062875936,0.999999999,FALSE,FALSE,FALSE
FBgn0031320,0.376569019,0.999775474,-115.6595635,-118.3262241,9,4,183.0057839,0,0,0,0.071332281,0.949736616,0.99684983,0.999999999,FALSE,FALSE,FALSE
FBgn0031321,0.877290666,0.999775474,-128.0576497,-128.9529618,9,4,183.2854819,0,0,0,0.997300074,1,0.618157173,0.999999999,FALSE,FALSE,FALSE
FBgn0031322,0.987760913,0.999775474,-83.69553955,-83.99817205,9,4,19.32205928,0,0,0,0.787190033,0.949736616,0.988452046,0.999999999,FALSE,FALSE,FALSE
FBgn0031323,0.946473587,0.999775474,-3.51853561,-4.110163701,9,4,1.74E-05,0,0,0,0.76018605,0.949736616,0.888404841,0.999999999,FALSE,FALSE,FALSE
FBgn0031324,0.915765383,0.999775474,-18.44631539,-19.18456665,9,4,0.274885811,0,0,0,0.549995308,0.949736616,0.963595981,0.999999999,FALSE,FALSE,FALSE
FBgn0031327,0.699034505,0.999775474,-44.88428961,-46.38737473,9,4,0.848686023,0,0,0,0.223964611,0.949736616,0.999578241,0.999999999,FALSE,FALSE,FALSE
FBgn0031331,0.684201404,0.999775474,-20.01270183,-21.56390471,9,4,0.264646466,0,0,0,0.304304013,0.949736616,0.867793132,0.999999999,FALSE,FALSE,FALSE
FBgn0031332,0.914197922,0.999775474,-24.24397643,-24.98907657,9,4,0.193202227,0,0,0,0.612005277,0.949736616,0.917092529,0.999999999,FALSE,FALSE,FALSE
FBgn0031333,0.719501776,0.999775474,-64.34259911,-65.77928098,9,4,4.373268546,0,0,0,0.325795723,0.949736616,0.889440387,0.999999999,FALSE,FALSE,FALSE
FBgn0031335,0.868270753,0.999775474,-61.95092671,-62.88050197,9,4,5.71322959,0,0,0,0.840987922,0.96139076,0.679320519,0.999999999,FALSE,FALSE,FALSE
FBgn0031337,0.436377363,0.999775474,-115.0657471,-117.4831277,9,4,124.2632357,0,0,0,0.839863617,0.960664682,0.213566703,0.999999999,FALSE,FALSE,FALSE
FBgn0031343,0.852761512,0.999775474,-58.06596441,-59.05285274,9,4,3.301994443,0,0,0,0.4585813,0.949736616,0.93722249,0.999999999,FALSE,FALSE,FALSE
FBgn0031344,0.818946455,0.999775474,-116.3579649,-117.4644978,9,4,124.9404895,0,0,0,0.850705426,0.962286024,0.595615087,0.999999999,FALSE,FALSE,FALSE
FBgn0031345,0.966012117,0.999775474,-7.662258755,-8.140413903,9,4,0.083821531,0,1,0,0.65139212,0.949736616,0.99195437,0.999999999,FALSE,FALSE,FALSE
FBgn0031347,0.974678434,0.999775474,-26.11773421,-26.53575001,9,4,0.294378058,0,0,0,0.701666096,0.949736616,0.988352954,0.999999999,FALSE,FALSE,FALSE
FBgn0031351,0.8023489,0.999775474,-104.4932614,-105.6565728,9,4,66.10476869,0,0,0,0.339728936,0.949736616,0.982670834,0.999999999,FALSE,FALSE,FALSE
FBgn0031356,0.890589854,0.999775474,-138.2028744,-139.0461494,9,4,561.8442683,0,0,0,0.463673907,0.949736616,0.985311637,0.999999999,FALSE,FALSE,FALSE
FBgn0031357,0.503197307,0.999775474,-121.209531,-123.3736162,9,4,156.6654232,0,0,0,0.180329654,0.949736616,0.82488893,0.999999999,FALSE,FALSE,FALSE
FBgn0031359,0.839056385,0.999775474,-123.5363642,-124.572503,9,4,204.7645677,0,0,0,0.447085426,0.949736616,0.927099561,0.999999999,FALSE,FALSE,FALSE
FBgn0031360,0.656134726,0.999775474,-140.2596317,-141.9021455,9,4,284.6446232,0,0,0,0.253881099,0.949736616,0.90929207,0.999999999,FALSE,FALSE,FALSE
FBgn0031361,0.335916752,0.999775474,-128.2652553,-131.1181051,9,4,140.506588,0,0,0,0.308333013,0.949736616,0.340395379,0.999999999,FALSE,FALSE,FALSE
FBgn0031364,0.968343016,0.999775474,-23.91198847,-24.37477294,9,4,0.170356128,0,0,0,0.640068965,0.949736616,0.998406309,0.999999999,FALSE,FALSE,FALSE
FBgn0031365,0.420061502,0.999775474,-63.06115549,-65.54408301,9,4,4.25775212,0,0,0,0.213004239,0.949736616,0.599186299,0.999999999,FALSE,FALSE,FALSE
FBgn0031367,0.949163927,0.999775474,-3.518516781,-4.095784876,9,4,0.087342023,0,0,0,0.723951344,0.949736616,0.917025805,0.999999999,FALSE,FALSE,FALSE
FBgn0031373,0.993616778,0.999775474,-7.460363072,-7.68880987,9,4,0.181329166,0,0,0,0.797496953,0.95044666,0.999924081,0.999999999,FALSE,FALSE,FALSE
FBgn0031374,0.305771024,0.999775474,-139.9921543,-142.9944571,9,4,322.425509,0,0,0,0.839565935,0.960650681,0.129663855,0.999999999,FALSE,FALSE,FALSE
FBgn0031375,0.912005344,0.999775474,-30.50301482,-31.25761636,9,4,0.565768392,0,0,0,0.476282179,0.949736616,0.998911789,0.999999999,FALSE,FALSE,FALSE
FBgn0031376,0.917903978,0.999775474,-160.4527648,-161.1815927,9,4,775.3838001,0,0,0,0.499278178,0.949736616,0.995331407,0.999999999,FALSE,FALSE,FALSE
FBgn0031377,0.676737683,0.999775474,-128.4472339,-130.0226731,9,4,230.0167972,0,0,0,0.206977784,0.949736616,0.999996181,0.999999999,FALSE,FALSE,FALSE
FBgn0031378,0.972003088,0.999775474,-112.9210492,-113.3585633,9,4,95.24857898,0,0,0,0.686496847,0.949736616,0.988977906,0.999999999,FALSE,FALSE,FALSE
FBgn0031379,0.611077553,0.999775474,-134.5444226,-136.3352243,9,4,474.6062601,0,0,0,0.623992895,0.949736616,0.450802316,0.999999999,FALSE,FALSE,FALSE
FBgn0031381,0.968354148,0.999775474,-148.4743077,-148.9370175,9,4,295.1180739,0,0,0,0.653834438,0.949736616,0.994593447,0.999999999,FALSE,FALSE,FALSE
FBgn0031384,0.756347328,0.999775474,-109.2198552,-110.536348,9,4,94.15062243,0,0,0,0.319550275,0.949736616,0.950107529,0.999999999,FALSE,FALSE,FALSE
FBgn0031388,0.997221964,0.999775474,-7.522793181,-7.683472837,9,4,0.178542709,0,0,0,1,1,0.870378548,0.999999999,FALSE,FALSE,FALSE
FBgn0031389,0.729327267,0.999775474,-75.6163606,-77.02110853,9,4,14.72009336,0,0,0,0.774334936,0.949736616,0.512905248,0.999999999,FALSE,FALSE,FALSE
FBgn0031390,0.527867978,0.999775474,-159.2525657,-161.328133,9,4,1100.127883,0,0,0,0.296912422,0.949736616,0.631943511,0.999999999,FALSE,FALSE,FALSE
FBgn0031391,0.680483004,0.999775474,-122.1333836,-123.696658,9,4,230.9210103,0,0,0,0.430800009,0.949736616,0.695643925,0.999999999,FALSE,FALSE,FALSE
FBgn0031392,0.033582667,0.999775474,-158.2744184,-164.3191354,9,4,939.7200187,0,0,0,0.65083199,0.949736616,0.010542947,0.44387848,FALSE,FALSE,FALSE
FBgn0031393,0.781606039,0.999775474,-121.3030709,-122.5360728,9,4,164.2423791,0,0,0,0.314707868,0.949736616,0.984680919,0.999999999,FALSE,FALSE,FALSE
FBgn0031395,0.977431631,0.999775474,-128.6025467,-128.999411,9,4,351.6743657,0,0,0,0.832385962,0.957802317,0.934650063,0.999999999,FALSE,FALSE,FALSE
FBgn0031397,0.698867656,0.999775474,-112.1377466,-113.6413729,9,4,71.11068834,0,0,0,0.696468989,0.949736616,0.515633731,0.999999999,FALSE,FALSE,FALSE
FBgn0031398,0.982484078,0.999775474,-113.2632896,-113.6176729,9,4,132.4434541,0,0,0,0.718871838,0.949736616,0.997189745,0.999999999,FALSE,FALSE,FALSE
FBgn0031399,0.448358383,0.999775474,-114.8056273,-117.175897,9,4,206.1925288,0,0,0,0.714731408,0.949736616,0.254125695,0.999999999,FALSE,FALSE,FALSE
FBgn0031403,0.518252352,0.999775474,-124.3126767,-126.4224738,9,4,171.2753672,0,0,0,0.145320796,0.949736616,0.947981334,0.999999999,FALSE,FALSE,FALSE
FBgn0031406,0.977193515,0.999775474,-11.80209831,-12.20084054,9,4,0.083989295,0,0,0,0.863691584,0.966560813,0.917922505,0.999999999,FALSE,FALSE,FALSE
FBgn0031409,0.965560615,0.999775474,-7.77001026,-8.251084525,9,4,0.100899527,0,1,0,1,1,0.714615185,0.999999999,FALSE,FALSE,FALSE
FBgn0031410,0.921821067,0.999775474,-11.00959751,-11.72091618,9,4,0.167793166,0,1,0,0.755969683,0.949736616,0.834315176,0.999999999,FALSE,FALSE,FALSE
FBgn0031412,0.209640491,0.999775474,-57.5216032,-61.09717208,9,4,3.791669421,0,0,0,0.042846425,0.949736616,0.837264433,0.999999999,FALSE,FALSE,FALSE
FBgn0031413,0.875863356,0.999775474,-96.53917893,-97.43996394,9,4,48.16586776,0,0,0,0.447301774,0.949736616,0.978786678,0.999999999,FALSE,FALSE,FALSE
FBgn0031414,0.944809525,0.999775474,-87.26281115,-87.86316462,9,4,20.10681416,0,0,0,0.701735333,0.949736616,0.920577808,0.999999999,FALSE,FALSE,FALSE
FBgn0031417,0.486795766,0.999775474,-55.25475944,-57.47903769,9,4,3.130050023,0,0,0,0.326034287,0.949736616,0.530560871,0.999999999,FALSE,FALSE,FALSE
FBgn0031418,0.981335058,0.999775474,-147.8024193,-148.1669559,9,4,361.4747574,0,0,0,0.90539732,0.988163294,0.912183675,0.999999999,FALSE,FALSE,FALSE
FBgn0031419,0.967095719,0.999775474,-102.3005894,-102.7716631,9,4,39.23758542,0,0,0,0.795869039,0.950400677,0.922063891,0.999999999,FALSE,FALSE,FALSE
FBgn0031420,0.974234122,0.999775474,-120.466359,-120.8876802,9,4,105.2602567,0,0,0,0.683204817,0.949736616,0.994046013,0.999999999,FALSE,FALSE,FALSE
FBgn0031422,0.912143086,0.999775474,-99.23483438,-99.98884166,9,4,29.67856313,0,0,0,0.699854086,0.949736616,0.850842397,0.999999999,FALSE,FALSE,FALSE
FBgn0031423,0.966027723,0.999775474,-14.89001434,-15.36806826,9,4,0.295598469,0,0,0,0.725334414,0.949736616,0.957400502,0.999999999,FALSE,FALSE,FALSE
FBgn0031424,0.945113264,0.999775474,-10.5554903,-11.15425971,9,4,0.247175712,0,0,0,0.558338379,0.949736616,0.998494983,0.999999999,FALSE,FALSE,FALSE
FBgn0031428,0.197253353,0.999775474,-96.70061481,-100.3654545,9,4,35.53796675,0,0,0,0.453884342,0.949736616,0.1244353,0.999999999,FALSE,FALSE,FALSE
FBgn0031430,0.94891083,0.999775474,-3.518531147,-4.097164102,9,4,0.087696825,0,0,0,0.723379312,0.949736616,0.916772297,0.999999999,FALSE,FALSE,FALSE
FBgn0031431,0.964862454,0.999775474,-7.705204239,-8.190757174,9,4,0.083508888,0,1,0,1,1,0.798084677,0.999999999,FALSE,FALSE,FALSE
FBgn0031432,0.825941637,0.999775474,-46.06032032,-47.14258858,9,4,1.524487681,0,0,0,0.350419263,0.949736616,0.995450517,0.999999999,FALSE,FALSE,FALSE
FBgn0031434,0.485871372,0.999775474,-82.47777341,-84.70547889,9,4,15.11947583,0,0,0,0.185057745,0.949736616,0.781605552,0.999999999,FALSE,FALSE,FALSE
FBgn0031435,0.459992637,0.999775474,-84.38126776,-86.70655725,9,4,18.73377305,0,0,0,0.202579044,0.949736616,0.692153267,0.999999999,FALSE,FALSE,FALSE
FBgn0031436,0.939924419,0.999775474,-135.392925,-136.0182624,9,4,254.4449628,0,0,0,0.542786488,0.949736616,0.998724851,0.999999999,FALSE,FALSE,FALSE
FBgn0031437,0.601602614,0.999775474,-141.9066313,-143.7290211,9,4,320.9373573,0,0,0,0.905223369,0.988123599,0.327882154,0.999999999,FALSE,FALSE,FALSE
FBgn0031441,0.938920829,0.999775474,-3.518533664,-4.148895426,9,4,7.60E-06,0,0,0,0.793088238,0.949736616,0.850164867,0.999999999,FALSE,FALSE,FALSE
FBgn0031442,0.948700739,0.999775474,-3.518539781,-4.098303433,9,4,7.52E-06,0,0,0,0.760516906,0.949736616,0.893676751,0.999999999,FALSE,FALSE,FALSE
FBgn0031443,0.939588613,0.999775474,-3.518483635,-4.145506118,9,4,0.100972363,0,0,0,0.770141356,0.949736616,0.865727786,0.999999999,FALSE,FALSE,FALSE
FBgn0031446,0.951669947,0.999775474,-3.518483023,-4.082071957,9,4,0.083882649,0,0,0,0.793413617,0.949736616,0.881553842,0.999999999,FALSE,FALSE,FALSE
FBgn0031449,0.938304685,0.999775474,-110.3702145,-111.0036438,9,4,45.33378269,0,0,0,0.711894947,0.949736616,0.899354325,0.999999999,FALSE,FALSE,FALSE
FBgn0031451,0.537612174,0.999775474,-94.99275838,-97.0339664,9,4,51.67757619,0,0,0,0.954713809,1,0.262575379,0.999999999,FALSE,FALSE,FALSE
FBgn0031452,0.849498923,0.999775474,-148.2300418,-149.2287626,9,4,337.6519417,0,0,0,0.45015028,0.949736616,0.940016401,0.999999999,FALSE,FALSE,FALSE
FBgn0031453,0.668495784,0.999775474,-200.960174,-202.5624095,9,4,3901.092408,0,0,0,0.293316842,0.949736616,0.8610366,0.999999999,FALSE,FALSE,FALSE
FBgn0031456,0.960430034,0.999775474,-165.4267864,-165.939856,9,4,562.376548,0,0,0,0.820226657,0.956003376,0.889580026,0.999999999,FALSE,FALSE,FALSE
FBgn0031457,0.10860072,0.999775474,-158.13635,-162.6421708,9,4,518.7114501,0,0,0,0.074569751,0.949736616,0.28161445,0.999999999,FALSE,FALSE,FALSE
FBgn0031458,0.213716713,0.999775474,-139.6765899,-143.2237698,9,4,398.2137322,0,0,0,0.284162862,0.949736616,0.205442315,0.999999999,FALSE,FALSE,FALSE
FBgn0031459,0.938255989,0.999775474,-180.4861993,-181.1198704,9,4,1500.76382,0,0,0,0.552697363,0.949736616,0.993966206,0.999999999,FALSE,FALSE,FALSE
FBgn0031460,0.800164243,0.999775474,-132.7430377,-133.9137492,9,4,179.6937916,0,0,0,0.499382461,0.949736616,0.812705423,0.999999999,FALSE,FALSE,FALSE
FBgn0031461,0.863251218,0.999775474,-140.6524296,-141.6007602,9,4,260.2625104,0,0,0,0.685157552,0.949736616,0.767319768,0.999999999,FALSE,FALSE,FALSE
FBgn0031462,0.674480995,0.999775474,-66.84310661,-68.42587897,9,4,6.309529195,0,0,0,0.225030539,0.949736616,0.980362697,0.999999999,FALSE,FALSE,FALSE
FBgn0031463,0.508404119,0.999775474,-68.19091759,-70.3361273,9,4,6.116480828,0,0,0,0.220317839,0.949736616,0.737448237,0.999999999,FALSE,FALSE,FALSE
FBgn0031464,0.925712694,0.999775474,-99.92571973,-100.6192996,9,4,27.35172635,0,0,0,0.5056669,0.949736616,0.999054314,0.999999999,FALSE,FALSE,FALSE
FBgn0031465,0.717991921,0.999775474,-27.46287983,-28.90446431,9,4,0.443982454,0,0,0,0.237580728,0.949736616,0.999785726,0.999999999,FALSE,FALSE,FALSE
FBgn0031466,0.969026689,0.999775474,-21.55911946,-22.01729443,9,4,0.322925587,0,0,0,0.643669676,0.949736616,0.998261205,0.999999999,FALSE,FALSE,FALSE
FBgn0031467,0.87538202,0.999775474,-10.83339657,-11.73602274,9,4,3.53E-05,0,1,0,0.738134168,0.949736616,0.753485714,0.999999999,FALSE,FALSE,FALSE
FBgn0031468,0.966742621,0.999775474,-24.06975349,-24.54314669,9,4,0.173560117,0,0,0,0.638252255,0.949736616,0.997179373,0.999999999,FALSE,FALSE,FALSE
FBgn0031469,0.954401456,0.999775474,-45.77542068,-46.32373614,9,4,1.343681095,0,0,0,0.609263953,0.949736616,0.991154142,0.999999999,FALSE,FALSE,FALSE
FBgn0031470,0.662134163,0.999775474,-162.9709097,-164.5938592,9,4,166.2655224,0,0,0,0.414773414,0.949736616,0.68553925,0.999999999,FALSE,FALSE,FALSE
FBgn0031471,0.318801317,0.999775474,-37.07874038,-40.01510141,9,4,1.213686573,0,0,0,0.070515826,0.949736616,0.903516812,0.999999999,FALSE,FALSE,FALSE
FBgn0031472,0.938757969,0.999775474,-3.518552711,-4.149726531,9,4,7.59E-06,0,0,0,0.691969796,0.949736616,0.913160718,0.999999999,FALSE,FALSE,FALSE
